SMILES,LOGD
COCc1nnc(N2CC3CC3(c3ccc(F)cc3Cl)C2)n1-c1ccc(OC)nc1,2.86
COCn1ccnc1-c1nc(N2CCC(NC(=O)c3[nH]c(C)c(Cl)c3Cl)C(OC)C2)sc1C(=O)O,0.24
CON(C)C(=O)C=CC=C(C)C1CC=CC=CC(O)C(C)C(O)C(CCC(C)=O)C(=O)NC(C(C)C)C(=O)NC(Cc2cccc(O)c2)C(=O)N2CCCC(N2)C(=O)O1,2.3
CON(C)CC(NC(=O)C(CC(=O)N1CCOCC1)Cc1ccccc1)C(=O)NC(CC1CCCCC1)C(O)C(O)CC(C)C,4.6
CON=C(C#N)C1CN2CCC1CC2,0.3075
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1,-1.23
CON=C(C)C12CCCN(CC1)C2,-0.4349999999999999
CON=C(C)C1CN2CCC1CC2,-0.1
CON=C(C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3ccccc3)cc2)c1,3.9
CON=C(C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3ccccc3)nc2)c1,3.3
CON=C(C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3ccccn3)s2)c1,3.1
CON=C(C)c1ccc(-n2ccnc2)c(NC(=O)c2ccc(-c3cccs3)nc2)c1,3.2
CON=C(C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)cn2)c1,3.9
CON=C(C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)nc2)c1,3.4
CON=C(C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,3.6
CON=C(C)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccn3)s2)c1,2.7
CON=C(C)c1ccc(-n2ccnc2)c(NC(=O)c2cncc(-c3ccccc3)n2)c1,3.7
CON=C(C)c1ccc(-n2ccnc2)c(NC(=O)c2sc(-c3ccccc3)nc2C)c1,3.5
CON=C(NC(Cc1ccc(-c2c(OC)cccc2OC)cc1)C(=O)O)C1CCN1S(=O)(=O)c1ccccc1,2.8
CON=C1C=C(C#Cc2cccc(C)n2)CCC1F,2.0
CON=C1C=C(C#Cc2ccccn2)CCC1F,1.7
CON=C1C=C(C#Cc2csc(CF)n2)CCC1,1.6
CONC(=O)Nc1ccc(-c2sc3c(c2CN(C)C)c(=O)n(-c2ccc(OC)nn2)c(=O)n3Cc2c(F)cccc2F)cc1,1.27
COC1CCN(Cc2cc(C3(C)CCSC(=N)N3)c(F)cc2F)C1,0.4
COC1CN(Cc2ccc(C(F)(F)F)cc2)CCC1N(C)C(=O)Cc1ccc(-n2cnnn2)cc1,3.1
COC1COCCC1NC1CCC(C(=O)N2CCN(c3cc(C(F)(F)F)cnn3)CC2)(C(C)C)C1,0.5
COC1COCCC1NC1CCC(C(=O)N2CCN(c3ccnc(C(F)(F)F)c3)CC2)(C(C)C)C1,0.7
COC1CC(Cc2ccc(Cl)cc2)N(C2CCN(c3n[nH]c(N)n3)CC2)C1,1.56
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)C(C)(C)C)c4)c(O)oc3c2C)OC1(C)C,3.58
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)C(C)OC(C)=O)c4)c(O)oc3c2C)OC1(C)C,1.97
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)CCC(=O)O)c4)c(O)oc3c2C)OC1(C)C,-1.7
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)CCCN(C)C)c4)c(O)oc3c2C)OC1(C)C,-0.02
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)CCCS(N)(=O)=O)c4)c(O)oc3c2C)OC1(C)C,0.62
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)CN(C)C)c4)c(O)oc3c2C)OC1(C)C,1.32
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)CNC(C)=O)c4)c(O)oc3c2C)OC1(C)C,0.67
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)CS(C)(=O)=O)c4)c(O)oc3c2C)OC1(C)C,0.6
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)Cc5nn[nH]n5)c4)c(O)oc3c2C)OC1(C)C,-0.35
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN(C)C(=O)c5ccccc5)c4)c(O)oc3c2C)OC1(C)C,3.63
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN5CCCC5)c4)c(O)oc3c2C)OC1(C)C,1.39
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN5CCN(CCCN(C)C)CC5)c4)c(O)oc3c2C)OC1(C)C,-0.59
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4cc(CC=C(C)C)c(O)c(CN5CCN(c6ncccn6)CC5)c4)c(O)oc3c2C)OC1(C)C,2.48
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C,1.58
COC1C(OC(C)=O)CC(=O)OC(C)C=CC=CCC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,3.14
COC1C(OC(C)=O)CC(=O)OC(C)CC2OC2=CCC(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O,2.62
COC12C(=COC(N)=O)c3c(O)c(N)c(C)c(O)c3N1CC1NC12,-0.38
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,3.1500000000000004
COC(CC(CCCCNCc1ccc(F)cc1)C(O)=NO)c1ccc(F)cc1,2.4
COC(CC(CCN(C)C)C(O)=NO)c1ccc(F)cc1,3.0
COC(CC(CCN(C)CCCc1ccc(F)c(C)c1)C(O)=NO)c1ccc(F)cc1,3.0
COC(CC(CCN(C)CCCc1ccccc1)C(O)=NO)c1ccc(F)cc1,3.0
COC(CC(CCN1CCCC(CO)C1)C(O)=NO)c1ccc(F)cc1,3.0
COC(CC(CCN1CCCC(Cc2ccc(F)cc2)C1)C(O)=NO)c1ccc(F)cc1,3.0
COC(CC(CCN1CCNCC1)C(O)=NO)c1ccc(F)cc1,3.0
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1.485
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)=NC2(CCN(CC(C)C)CC2)N=5)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,3.3
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,1.19
COC1CCN(c2nccc(Nc3cc4c(cn3)nc(C(C)O)n4C(C)C(F)(F)F)n2)CC1F,2.2
COC1CCN(c2nccc(Nc3cc4c(cn3)nc(C)n4C(C)C)n2)CC1F,2.5
COC1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1(F)F,2.8
COC1CCN(c2nccc(Nc3cc4c(cn3)nc(CO)n4C(C)C)n2)CC1F,2.1
COC1CCC(n2nc(C)c(C(=O)NC(C)C(C)(C)C)c2NS(=O)(=O)c2ccc(C)cc2)CC1,1.3
COC1CCC2(C=Cc3ccc4ccc(nc4c3)C(C)NC(=O)C3CCCN(N3)C(=O)C(C)NC(=O)C(C(C)C)OC2=O)CC1,3.1
COC1CCC2(CC1)Cc1ccc(-c3cc(Cl)cc(C#N)c3)cc1C21N=C(C)C(=N)N1,3.8
COC1CCC2(CC1)Cc1ccc(-c3cncc(Br)c3)cc1C21N=C(C)C(=N)N1,3.4
COC1CCC2(CC1)Cc1ccc(OCC(C)C)cc1C21N=C(C)C(=N)N1,3.4
COC1CN(C2CCN(c3n[nH]c(N)n3)CC2)C1Cc1ccc(Cl)cc1,1.55
COC1CN(CCn2c(=O)ccc3ccc(C#N)cc32)CCC1NCc1cc2c(cn1)OCCO2,1.06
COC1CN(c2nc(-c3cc[nH]n3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,1.7
COC1CN(c2nc(-c3ccccn3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,2.5
COC1CN(c2nc(-c3ccncn3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,1.7
COC1CN(c2nc(-c3cn(C)cn3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,2.5
COC1CN(c2nc(-c3cncc(NCCN4CCN(C)CC4)n3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,2.0
COC1CN(c2nc(-c3cncc(OCCN(C)C)n3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.8
COC1CN(c2nc(-c3cnccn3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,1.2
COC1CN(c2nc(-c3cncnc3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.35
COC1CN(c2nc(-c3csc(N)n3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,3.0
COC1CN(c2nc(-c3nc(C)no3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.07
COC1CN(c2nc(-c3ncc[nH]3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,2.5
COC1CN(c2nc(-c3ncccn3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.54
COC1CN(c2nc(-c3nccn3C)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,3.0
COC1CN(c2nc(-c3nccs3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,3.6
COC1CN(c2nc(-c3ncnn3C)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.15
COC1CN(c2nc(C(=O)N(C)C)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-1.0
COC1CN(c2nc(C(=O)N3CCOCC3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-0.99
COC1CN(c2nc(C(=O)NC3COC(C)(C)OC3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,1.2
COC1CN(c2nc(C(=O)NCC3(C)OCCO3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,1.0
COC1CN(c2nc(C(=O)NCC3OCCO3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.76
COC1CN(c2nc(C(=O)NCCN3CCOCC3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,1.0
COC1CN(c2nc(C(=O)NN3CCOCC3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-0.15
COC1CN(c2nc(C(=O)O)c(C(N)=O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-0.63
COC1CN(c2nc(C(=O)O)c(C)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,1.2
COC1CN(c2nc(C(=O)O)cs2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.25
COC1CN(c2nc(C(C)=O)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.36
COC1CN(c2nc(C(F)F)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.52
COC1CN(c2nc(C(N)=O)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,0.85
COC1CN(c2nc(C)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,1.2
COC1CN(c2nc(CN3CCOCC3)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,1.4
COC1CN(c2nc(CO)c(C(=O)O)s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,-0.27
COC1CN(c2nc3cccc(C(=O)O)c3s2)CCC1NC(=O)c1[nH]c(C)c(Cl)c1Cl,1.7
COC1COC2(CN(c3ncc(C(=O)O)s3)CCC2NC(=O)c2[nH]c(C)c(Cl)c2Cl)OC1,0.15
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(C(=O)NCCN(C)C)nc5)cc4c32)C1,1.5
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(CO)nc5)cc4c32)C1,2.0
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(CS(C)(=O)=O)nc5)cc4c32)C1,1.3
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(N(C)CCN(C)C)nc5)cc4c32)C1,2.2
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(NC(=O)CCCN(C)C)nc5)cc4c32)C1,1.1
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(NCCN(C)C)nc5)cc4c32)C1,1.7
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,1.8
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCCN(C)C)nc5F)cc4c32)C1,2.1
COC1CC(n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(OCCN(C)C)nc5)cc4c32)C1,2.0
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,1.6
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5F)cc4c32)C1,2.0
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCC(O)CC6)nc5)cc4c32)C1,0.6
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCC6)nc5)cc4c32)C1,1.4
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCCC6)nc5)cc4c32)C1,1.8
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCCCC6)nc5)cc4c32)C1,2.2
COC1CC(n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN6CCOCC6)nc5)cc4c32)C1,1.4
COC1CC(OC2C(C)C(=O)OC(C)C(C)C(O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3O)C2C)OC(C)C1O,0.43
COC12CC3CC(C1)C(NC(=O)c1cnn4cc(C)cnc14)C(C3)C2,2.6
COc1c(C#N)cc2ccccc2c1C(=O)N(C)CC(CCN1CCC(N2CCCNC2=O)CC1)c1ccc(Cl)c(Cl)c1,3.0
COc1c(C#N)cc2ccccc2c1C(=O)N(C)CC(CCN1CCC(c2ccc(O)cc2[S+](C)O)CC1)c1ccc(Cl)c(Cl)c1,3.5
COc1c(C)c(O)c2c(c1O)c(COC(N)=O)c1n2CC=C1OC(C)=O,1.54
COc1c(CC=C(C)CCC(=O)OCCN2CCOCC2)c(O)c2c(O)occ2c1C,2.26
COc1c(CN2CCCC(n3cc(C)c(=O)[nH]c3=O)C2)ccc(C(=O)O)c1Oc1cccc(Cl)c1,-0.77
COc1c(Cl)ccc2c1C(C)N=C(NCC(F)F)N2,1.5
COc1c(N2CCCC(=C(F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.37
COc1c(N2CCOC(CN(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-0.62
COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-0.2066666666666666
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,-0.947
COc1c(O)cc2c(c1O)C1OC(COC(=O)c3ccc([N+](=O)[O-])cc3)C(O)C(O)C1OC2=O,1.535
COc1c(O)oc(C(O)CO)c1O,-2.0
COc1c(OC(=O)CC(C)C)cc2c(c1OC(=O)CC(C)C)C1OC(COC(=O)CC(C)C)C(OC(=O)CC(C)C)C(OC(=O)CC(C)C)C1OC2=O,6.453
COc1c(OC(=O)c2c(Cl)cc(Cl)cc2Cl)cc2c(c1O)C1OC(COC(=O)c3c(Cl)cc(Cl)cc3Cl)C(O)C(O)C1OC2=O,3.888
COc1c(OC(=O)c2c(F)cccc2F)cc2c(c1O)C1OC(COC(=O)c3c(F)cccc3F)C(O)C(O)C1OC2=O,1.861
COc1c(OC(=O)c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])cc2c(c1O)C1OC(COC(=O)c3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])C(O)C(O)C1OC2=O,1.798
COc1c(OC(=O)c2ccc([N+](=O)[O-])cc2)cc2c(c1O)C1OC(COC(=O)c3ccc([N+](=O)[O-])cc3)C(O)C(O)C1OC2=O,2.655
COc1c(OC(=O)c2ccccc2)cc2c(c1OC(=O)c1ccccc1)C1OC(COC(=O)c3ccccc3)C(O)C(O)C1OC2=O,1.773
COc1c(OC(C)=O)cc2c(c1O)C1OC(COC(C)=O)C(O)C(O)C1OC2=O,-1.062
COc1c(OC(C)=O)cc2c(c1OC(C)=O)C1OC(COC(C)=O)C(OC(C)=O)C(O)C1OC2=O,0.429
COc1c(OC(C)=O)cc2c(c1OC(C)=O)C1OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC2=O,0.516
COc1c(OCc2ccccc2)cc2c(c1OCc1ccccc1)C1OC(CO)C(O)C(O)C1OC2=O,1.981
COc1c(C(O)CO)oc(O)c1O,-1.61
COc1c(C2c3ccc4[nH]ncc4c3CC(C)N2CC(C)(F)F)ccc(C=CC(=O)O)c1F,2.6
COc1c2ccc(I)cc2nc2ccc(N(C)C)cc12,2.2
COc1cc(-c2ccc3c(O)n(-c4cnn(CC#N)c4)cc3n2)cnc1OC,1.7
COc1cc(-c2ccc3c(O)n(-c4cnn(CC(F)(F)F)c4)c(C)c3n2)cnc1OC,3.0
COc1cc(-c2ccncc2)cc2cnc(Nc3ccc(C(C)NC(C)=O)cc3)nc12,2.73
COc1cc(-c2cnc3c(c2)CC2(OCCCc4ccccc4)C4Cc5ccc(O)c6c5C2(CCN4CC2CC2)C3O6)ccn1,4.32
COc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCS(=O)(=O)CC5)c(F)c4)c3n2)ccc1OCCCN1CCOCC1,6.0
COc1cc(-c2n[nH]c(Cc3ccc(Cl)c(Cl)c3)n2)ccc1-c1cnc(C)o1,4.1
COc1cc(-n2nnc3cc(-c4ccc(Cl)cc4)sc3c2=O)ccc1N1CCC(O)C1,3.15
COc1cc(C=CC(=O)N2CC=CCC2=O)cc(OC)c1OC,2.84
COc1cc(C=CC(=O)N2CCC(n3c(=O)[nH]c4ccccc43)CC2)c([N+](=O)[O-])cc1OC,3.0
COc1cc(C=CC(=O)N2CCC3(CC2)C(=O)NCN3c2ccccc2)c([N+](=O)[O-])cc1OC,3.0
COc1cc(C=CC(=O)O)c(F)cc1C1c2ccc3[nH]ncc3c2CC(C)N1CC(C)(F)F,2.6
COc1cc(C=CC(=O)O)cc(F)c1C1c2ccc3[nH]ncc3c2CC(C)N1CC(C)(F)F,2.8
COc1cc(C=CC(=O)O)ccc1C1c2ccc3[nH]ncc3c2CC(C)N1CC(C)(C)F,2.2
COc1cc(C=CC(=O)O)ccc1C1c2ccc3[nH]ncc3c2CC(C)N1CC(C)(F)F,2.5
COc1cc(C=CC(=O)O)ccc1C1(C)c2ccc3[nH]ncc3c2CC(C)N1CC(C)(C)F,1.9
COc1cc(C=CC(C)=O)ccc1OCCN1CCN(c2ccnc3cc(Cl)ccc23)CC1,4.2
COc1cc(C=CC(C)=O)ccc1OCCNc1ccnc2cc(Cl)ccc12,3.0
COc1cc(C=CC(C)=O)ccc1OCc1cn(-c2ccnc3cc(Cl)ccc23)nn1,3.6
COc1cc(C=C2CCCN3C2=NOCC3c2cc(F)c(F)c(F)c2)ccc1-n1cnc(C)c1,5.29
COc1cc(Br)c(C(=O)NCCCN2CCN(C3CCCCC3)CC2)cc1OC,2.11
COc1cc(Br)c(C(=O)NCCCN2CCc3cc(OC)c(OC)cc3C2)cc1OC,2.89
COc1cc(Br)cc(C(=O)NCCCN2CCN(C3CCCCC3)CC2)c1OC,2.43
COc1cc(Br)cc(C(=O)NCC2CCCN2CC2CC2)c1OC,1.82
COc1cc(C#N)cnc1C(=O)Nc1ccc(F)c(C2(C)C=C(CF)OC(=N)N2)c1,1.9
COc1cc(C(=O)C=Cc2ccc(F)cc2)cc(OC)c1OC,3.85
COc1cc(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)on1,2.44
COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)N4CCN(C)CC4)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,3.71
COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)N4CCN(C)CC4)(c4cccnc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,2.41
COc1cc(C(=O)N2CCC(CCN3CCC(C(=O)N4CCOCC4)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,3.02
COc1cc(C(=O)N2CCC(CCN3CCC(C(N)=O)(c4ccccc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,3.125
COc1cc(C(=O)N2CCC(CCN3CCC(C(N)=O)(c4cccnc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,2.59
COc1cc(C(=O)N2CCC(CCN3CCC(C(N)=O)(c4ccncc4)CC3)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC,2.64
COc1cc(C(=O)NCC(O)CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)ccc1N,3.1100000000000003
COc1cc(C(=O)Nc2ccc(-c3cc(F)cc(F)c3)cc2NC(=O)C(C)NC(C)=O)cc(OC)c1OC,2.31
COc1cc(C(F)(F)F)cc(SC)c1C(=O)NC1(c2ccccc2)CCCN(C)C1,3.12
COc1cc(C(N)=O)nc(-c2cccc(C#CC3(O)CCN(C)C3=O)c2)c1,1.9
COc1cc(C(N)=O)nc(-c2cccc(C#CC3(O)CCN(C)C3=O)c2)n1,1.8
COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(O)C3COC3)c(Cl)c2C1=O,1.3
COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(OC)C3COC3)c(Cl)c2C1=O,1.6
COc1cc(C)c(-c2nc(=O)o[nH]2)cc1-c1ccc(C#CCO)s1,1.9
COc1cc(C)c(Nc2nc(C)cn(C(CF)C3CC3)c2=O)cc1C,4.2
COc1cc(C)c(Nc2nc(Cl)cn(C(CF)C3CC3)c2=O)cc1C,4.5
COc1cc(C)c(Nc2nc(Cl)cn(C(COCCF)C3CC3)c2=O)cc1C,4.6
COc1cc(C)ccc1Oc1ncccc1C(=NO)NC1CCCCC1,4.02
COc1cc(C2(C)NC(=O)N(CC(=O)c3ccc(F)cc3F)C2=O)ccc1OC(F)F,5.5
COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,1.99
COc1cc(C=C2SC(=O)NC2=O)cc(OC)c1O,0.74
COc1cc(C=CC(=O)NCCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,5.783
COc1cc(C=CC(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)ccc1O,5.327
COc1cc(C=CC(=O)O)ccc1O,-1.19
COc1cc(C=CC(=O)OC2CC(O)(C(=O)O)CC(O)C2O)ccc1O,-2.79
COc1cc(C=CC(C)=O)cc(CN2CCN(c3ccnc4cc(Cl)ccc34)CC2)c1O,3.9
COc1cc(C=Cc2nc3ccccc3n(CC(=O)NS(=O)(=O)C(F)(F)F)c2=O)ccc1O,1.05
COc1cc(C=Cc2nc3ccccc3n(CC(=O)O)c2=O)ccc1O,-2.66
COc1cc(C=NNC(=O)CSc2nnc(-c3ccc(OC)c(OC)c3)n2-c2ccccc2)ccc1O,4.398
COc1cc(C=NNC(=O)c2ccc(COc3c(F)c(F)c(F)c(F)c3F)cc2)ccc1O,5.019
COc1cc(C=NNC(=O)c2ccc(COc3cccc(Cl)c3)o2)cc(Br)c1O,4.864
COc1cc(CC(=O)N2CC(F)CC2COc2ccc(C(=O)O)cc2)ccc1NC(=O)Nc1ccccc1Br,1.76
COc1cc(CC(=O)N2CC(F)CC2COc2ccc(C(=O)O)cc2)ccc1NC(=O)Nc1ccccc1C,1.31
COc1cc(CC(=O)N2CC(F)CC2COc2ccc(C(=O)O)cc2)ccc1NC(=O)Nc1ccccc1Cl,1.87
COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,1.79
COc1cc(CCc2cc(Nc3ccnc(NCc4cc(C)no4)n3)[nH]n2)cc(OC)c1,3.1
COc1cc(CCc2cc(Nc3ccnc(NCc4ccccn4)n3)[nH]n2)cc(OC)c1,3.5
COc1cc(CN2CCN(C(COCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c3ccccc3)C(Cc3ccccc3)C2)cc(OC)c1OC,5.2
COc1cc(CN2CCN(c3ccc(Cl)cc3)CC2)c(OCCF)cc1OC,2.8
COc1cc(CC(C)N)c(OC)cc1I,2.72
COc1cc(Cl)c(Nc2nc(Br)cn(C(COCCF)C3CC3)c2=O)c(Cl)c1,4.1
COc1cc(Cl)c(Nc2nc(C#N)cn(C(COCCF)C3CC3)c2=O)c(Cl)c1,3.4
COc1cc(Cl)c(Nc2nc(Cl)cn(C(COCCF)C3CC3)c2=O)c(Cl)c1,4.0
COc1cc(Cl)c2c(c1)CCN2c1nc(Cl)cn(C(COCCF)C2CC2)c1=O,4.0
COc1cc(Cl)ccc1CC(C)C(=O)N1CCN(c2c(F)cccc2C(NC(=O)C2CNC2)C(C)C)CC1,2.6
COc1cc(Cl)ccc1CC(C)C(=O)N1CCN(c2ccc(C(F)(F)F)cc2C(N)CC(C)C)CC1,4.0
